nohup: 忽略输入
2023-08-26 20:01:49.166119: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-26 20:01:49.625335: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
/home/yanglj/Desktop/restoration/ECSC-Net/core/ECSCNet.py:53: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  z = F.conv2d(z, D, stride=stride)
Iter 232.345K-> avg_loss: 0.0023, avg_psnr: 27.6295, cur_loss: 0.0009, cur_psnr: 30.4374, LR= 1.40000e-04, index: [1987],
Iter 232.545K-> avg_loss: 0.0023, avg_psnr: 27.6180, cur_loss: 0.0006, cur_psnr: 31.9912, LR= 1.40000e-04, index: [973],
Iter 232.745K-> avg_loss: 0.0023, avg_psnr: 27.6179, cur_loss: 0.0043, cur_psnr: 23.6448, LR= 1.40000e-04, index: [98],
training epoch   45 consumed time : 3.62min
test-> epoch:   45, avg_loss: 0.0028, avg_psnr: 26.2453, Time consumed:0.12min
-----------------------------------------------------------

Iter 232.921K-> avg_loss: 0.0017, avg_psnr: 27.5850, cur_loss: 0.0017, cur_psnr: 27.5850, LR= 1.40000e-04, index: [1997],
Iter 233.121K-> avg_loss: 0.0022, avg_psnr: 27.8871, cur_loss: 0.0029, cur_psnr: 25.3504, LR= 1.40000e-04, index: [310],
Iter 233.321K-> avg_loss: 0.0023, avg_psnr: 27.7100, cur_loss: 0.0027, cur_psnr: 25.7662, LR= 1.40000e-04, index: [1709],
Iter 233.521K-> avg_loss: 0.0022, avg_psnr: 27.7660, cur_loss: 0.0029, cur_psnr: 25.4439, LR= 1.40000e-04, index: [4556],
Iter 233.721K-> avg_loss: 0.0022, avg_psnr: 27.7515, cur_loss: 0.0006, cur_psnr: 31.8735, LR= 1.40000e-04, index: [3418],
Iter 233.921K-> avg_loss: 0.0022, avg_psnr: 27.7499, cur_loss: 0.0034, cur_psnr: 24.7318, LR= 1.40000e-04, index: [3822],
Iter 234.121K-> avg_loss: 0.0023, avg_psnr: 27.7109, cur_loss: 0.0010, cur_psnr: 29.9771, LR= 1.40000e-04, index: [2356],
Iter 234.321K-> avg_loss: 0.0022, avg_psnr: 27.7855, cur_loss: 0.0030, cur_psnr: 25.1753, LR= 1.40000e-04, index: [4804],
Iter 234.521K-> avg_loss: 0.0023, avg_psnr: 27.7415, cur_loss: 0.0091, cur_psnr: 20.4273, LR= 1.40000e-04, index: [308],
Iter 234.721K-> avg_loss: 0.0023, avg_psnr: 27.7898, cur_loss: 0.0012, cur_psnr: 29.3331, LR= 1.40000e-04, index: [3290],
Iter 234.921K-> avg_loss: 0.0023, avg_psnr: 27.7693, cur_loss: 0.0023, cur_psnr: 26.3680, LR= 1.40000e-04, index: [442],
Iter 235.121K-> avg_loss: 0.0023, avg_psnr: 27.7295, cur_loss: 0.0026, cur_psnr: 25.8007, LR= 1.40000e-04, index: [4370],
Iter 235.321K-> avg_loss: 0.0023, avg_psnr: 27.7445, cur_loss: 0.0029, cur_psnr: 25.3816, LR= 1.40000e-04, index: [202],
Iter 235.521K-> avg_loss: 0.0023, avg_psnr: 27.7227, cur_loss: 0.0045, cur_psnr: 23.4849, LR= 1.40000e-04, index: [5131],
Iter 235.721K-> avg_loss: 0.0023, avg_psnr: 27.7056, cur_loss: 0.0016, cur_psnr: 27.9075, LR= 1.40000e-04, index: [2685],
Iter 235.921K-> avg_loss: 0.0023, avg_psnr: 27.7191, cur_loss: 0.0011, cur_psnr: 29.7406, LR= 1.40000e-04, index: [3103],
Iter 236.121K-> avg_loss: 0.0023, avg_psnr: 27.7194, cur_loss: 0.0009, cur_psnr: 30.5225, LR= 1.40000e-04, index: [4588],
Iter 236.321K-> avg_loss: 0.0023, avg_psnr: 27.7103, cur_loss: 0.0007, cur_psnr: 31.7342, LR= 1.40000e-04, index: [4958],
Iter 236.521K-> avg_loss: 0.0023, avg_psnr: 27.7109, cur_loss: 0.0038, cur_psnr: 24.1754, LR= 1.40000e-04, index: [1410],
Iter 236.721K-> avg_loss: 0.0023, avg_psnr: 27.6948, cur_loss: 0.0082, cur_psnr: 20.8724, LR= 1.40000e-04, index: [2583],
Iter 236.921K-> avg_loss: 0.0023, avg_psnr: 27.6811, cur_loss: 0.0022, cur_psnr: 26.6074, LR= 1.40000e-04, index: [342],
Iter 237.121K-> avg_loss: 0.0023, avg_psnr: 27.7021, cur_loss: 0.0016, cur_psnr: 27.9985, LR= 1.40000e-04, index: [1009],
Iter 237.321K-> avg_loss: 0.0023, avg_psnr: 27.7004, cur_loss: 0.0028, cur_psnr: 25.5401, LR= 1.40000e-04, index: [2362],
Iter 237.521K-> avg_loss: 0.0023, avg_psnr: 27.6914, cur_loss: 0.0030, cur_psnr: 25.2870, LR= 1.40000e-04, index: [2542],
Iter 237.721K-> avg_loss: 0.0023, avg_psnr: 27.6759, cur_loss: 0.0026, cur_psnr: 25.8852, LR= 1.40000e-04, index: [4227],
Iter 237.921K-> avg_loss: 0.0023, avg_psnr: 27.6557, cur_loss: 0.0022, cur_psnr: 26.5717, LR= 1.40000e-04, index: [2199],
training epoch   46 consumed time : 3.61min
test-> epoch:   46, avg_loss: 0.0028, avg_psnr: 26.2678, Time consumed:0.12min
-----------------------------------------------------------

Iter 238.097K-> avg_loss: 0.0029, avg_psnr: 25.3772, cur_loss: 0.0029, cur_psnr: 25.3772, LR= 1.40000e-04, index: [2556],
Iter 238.297K-> avg_loss: 0.0025, avg_psnr: 27.3128, cur_loss: 0.0012, cur_psnr: 29.0658, LR= 1.40000e-04, index: [111],
Iter 238.497K-> avg_loss: 0.0025, avg_psnr: 27.4523, cur_loss: 0.0002, cur_psnr: 36.4796, LR= 1.40000e-04, index: [776],
Iter 238.697K-> avg_loss: 0.0024, avg_psnr: 27.5807, cur_loss: 0.0015, cur_psnr: 28.1661, LR= 1.40000e-04, index: [470],
Iter 238.897K-> avg_loss: 0.0024, avg_psnr: 27.6012, cur_loss: 0.0013, cur_psnr: 28.7469, LR= 1.40000e-04, index: [2927],
Iter 239.097K-> avg_loss: 0.0023, avg_psnr: 27.6143, cur_loss: 0.0026, cur_psnr: 25.8101, LR= 1.40000e-04, index: [4787],
Iter 239.297K-> avg_loss: 0.0023, avg_psnr: 27.6079, cur_loss: 0.0017, cur_psnr: 27.8123, LR= 1.40000e-04, index: [1269],
Iter 239.497K-> avg_loss: 0.0024, avg_psnr: 27.5570, cur_loss: 0.0036, cur_psnr: 24.4915, LR= 1.40000e-04, index: [2115],
Iter 239.697K-> avg_loss: 0.0023, avg_psnr: 27.5768, cur_loss: 0.0015, cur_psnr: 28.3630, LR= 1.40000e-04, index: [3794],
Iter 239.897K-> avg_loss: 0.0023, avg_psnr: 27.6148, cur_loss: 0.0022, cur_psnr: 26.6198, LR= 1.40000e-04, index: [2492],
Iter 240.097K-> avg_loss: 0.0023, avg_psnr: 27.6429, cur_loss: 0.0023, cur_psnr: 26.3145, LR= 1.40000e-04, index: [3535],
Iter 240.297K-> avg_loss: 0.0023, avg_psnr: 27.6464, cur_loss: 0.0015, cur_psnr: 28.2345, LR= 1.40000e-04, index: [2159],
Iter 240.497K-> avg_loss: 0.0023, avg_psnr: 27.6447, cur_loss: 0.0043, cur_psnr: 23.6451, LR= 1.40000e-04, index: [4896],
Iter 240.697K-> avg_loss: 0.0023, avg_psnr: 27.6258, cur_loss: 0.0027, cur_psnr: 25.6503, LR= 1.40000e-04, index: [1826],
Iter 240.897K-> avg_loss: 0.0023, avg_psnr: 27.6190, cur_loss: 0.0023, cur_psnr: 26.4521, LR= 1.40000e-04, index: [2423],
Iter 241.097K-> avg_loss: 0.0023, avg_psnr: 27.6210, cur_loss: 0.0048, cur_psnr: 23.1544, LR= 1.40000e-04, index: [3836],
Iter 241.297K-> avg_loss: 0.0023, avg_psnr: 27.6141, cur_loss: 0.0020, cur_psnr: 26.9208, LR= 1.40000e-04, index: [4564],
Iter 241.497K-> avg_loss: 0.0023, avg_psnr: 27.6343, cur_loss: 0.0013, cur_psnr: 28.7823, LR= 1.40000e-04, index: [4536],
Iter 241.697K-> avg_loss: 0.0023, avg_psnr: 27.6202, cur_loss: 0.0024, cur_psnr: 26.1176, LR= 1.40000e-04, index: [4143],
Iter 241.897K-> avg_loss: 0.0023, avg_psnr: 27.6277, cur_loss: 0.0038, cur_psnr: 24.1952, LR= 1.40000e-04, index: [694],
Iter 242.097K-> avg_loss: 0.0023, avg_psnr: 27.6370, cur_loss: 0.0036, cur_psnr: 24.4232, LR= 1.40000e-04, index: [1671],
Iter 242.297K-> avg_loss: 0.0023, avg_psnr: 27.6179, cur_loss: 0.0043, cur_psnr: 23.6174, LR= 1.40000e-04, index: [1597],
Iter 242.497K-> avg_loss: 0.0023, avg_psnr: 27.6137, cur_loss: 0.0010, cur_psnr: 29.9107, LR= 1.40000e-04, index: [2269],
Iter 242.697K-> avg_loss: 0.0023, avg_psnr: 27.6207, cur_loss: 0.0035, cur_psnr: 24.5868, LR= 1.40000e-04, index: [2216],
Iter 242.897K-> avg_loss: 0.0023, avg_psnr: 27.6294, cur_loss: 0.0066, cur_psnr: 21.7814, LR= 1.40000e-04, index: [1567],
Iter 243.097K-> avg_loss: 0.0023, avg_psnr: 27.6431, cur_loss: 0.0028, cur_psnr: 25.6039, LR= 1.40000e-04, index: [2311],
training epoch   47 consumed time : 3.61min
test-> epoch:   47, avg_loss: 0.0028, avg_psnr: 26.2483, Time consumed:0.12min
-----------------------------------------------------------

Iter 243.273K-> avg_loss: 0.0020, avg_psnr: 26.8937, cur_loss: 0.0020, cur_psnr: 26.8937, LR= 1.40000e-04, index: [4961],
Iter 243.473K-> avg_loss: 0.0026, avg_psnr: 27.3901, cur_loss: 0.0009, cur_psnr: 30.3268, LR= 1.40000e-04, index: [3160],
Iter 243.673K-> avg_loss: 0.0024, avg_psnr: 27.4070, cur_loss: 0.0028, cur_psnr: 25.6022, LR= 1.40000e-04, index: [508],
Iter 243.873K-> avg_loss: 0.0023, avg_psnr: 27.6283, cur_loss: 0.0033, cur_psnr: 24.7627, LR= 1.40000e-04, index: [4067],
Iter 244.073K-> avg_loss: 0.0024, avg_psnr: 27.5467, cur_loss: 0.0013, cur_psnr: 28.9741, LR= 1.40000e-04, index: [1815],
Iter 244.273K-> avg_loss: 0.0024, avg_psnr: 27.5440, cur_loss: 0.0019, cur_psnr: 27.3061, LR= 1.40000e-04, index: [4621],
Iter 244.473K-> avg_loss: 0.0024, avg_psnr: 27.5062, cur_loss: 0.0016, cur_psnr: 27.9613, LR= 1.40000e-04, index: [1911],
Iter 244.673K-> avg_loss: 0.0024, avg_psnr: 27.5226, cur_loss: 0.0012, cur_psnr: 29.3697, LR= 1.40000e-04, index: [943],
Iter 244.873K-> avg_loss: 0.0023, avg_psnr: 27.5785, cur_loss: 0.0050, cur_psnr: 22.9914, LR= 1.40000e-04, index: [2507],
Iter 245.073K-> avg_loss: 0.0023, avg_psnr: 27.5627, cur_loss: 0.0020, cur_psnr: 27.0726, LR= 1.40000e-04, index: [2108],
Iter 245.273K-> avg_loss: 0.0023, avg_psnr: 27.6076, cur_loss: 0.0041, cur_psnr: 23.9162, LR= 1.40000e-04, index: [3801],
Iter 245.473K-> avg_loss: 0.0023, avg_psnr: 27.5950, cur_loss: 0.0009, cur_psnr: 30.5174, LR= 1.40000e-04, index: [3125],
Iter 245.673K-> avg_loss: 0.0023, avg_psnr: 27.6300, cur_loss: 0.0015, cur_psnr: 28.3117, LR= 1.40000e-04, index: [1188],
Iter 245.873K-> avg_loss: 0.0023, avg_psnr: 27.6236, cur_loss: 0.0022, cur_psnr: 26.5035, LR= 1.40000e-04, index: [2787],
Iter 246.073K-> avg_loss: 0.0023, avg_psnr: 27.6002, cur_loss: 0.0013, cur_psnr: 28.9891, LR= 1.40000e-04, index: [4292],
Iter 246.273K-> avg_loss: 0.0023, avg_psnr: 27.5904, cur_loss: 0.0002, cur_psnr: 37.8646, LR= 1.40000e-04, index: [520],
Iter 246.473K-> avg_loss: 0.0023, avg_psnr: 27.6116, cur_loss: 0.0019, cur_psnr: 27.2141, LR= 1.40000e-04, index: [765],
Iter 246.673K-> avg_loss: 0.0023, avg_psnr: 27.5938, cur_loss: 0.0006, cur_psnr: 32.0365, LR= 1.40000e-04, index: [3528],
Iter 246.873K-> avg_loss: 0.0023, avg_psnr: 27.5864, cur_loss: 0.0033, cur_psnr: 24.8669, LR= 1.40000e-04, index: [5165],
Iter 247.073K-> avg_loss: 0.0023, avg_psnr: 27.5921, cur_loss: 0.0009, cur_psnr: 30.5777, LR= 1.40000e-04, index: [3183],
Iter 247.273K-> avg_loss: 0.0023, avg_psnr: 27.6028, cur_loss: 0.0033, cur_psnr: 24.8067, LR= 1.40000e-04, index: [3642],
Iter 247.473K-> avg_loss: 0.0023, avg_psnr: 27.6015, cur_loss: 0.0047, cur_psnr: 23.2721, LR= 1.40000e-04, index: [5023],
Iter 247.673K-> avg_loss: 0.0023, avg_psnr: 27.5953, cur_loss: 0.0065, cur_psnr: 21.8944, LR= 1.40000e-04, index: [3853],
Iter 247.873K-> avg_loss: 0.0023, avg_psnr: 27.6054, cur_loss: 0.0053, cur_psnr: 22.7481, LR= 1.40000e-04, index: [1124],
Iter 248.073K-> avg_loss: 0.0023, avg_psnr: 27.6069, cur_loss: 0.0007, cur_psnr: 31.2783, LR= 1.40000e-04, index: [881],
Iter 248.273K-> avg_loss: 0.0023, avg_psnr: 27.6181, cur_loss: 0.0019, cur_psnr: 27.3068, LR= 1.40000e-04, index: [2521],
training epoch   48 consumed time : 3.62min
test-> epoch:   48, avg_loss: 0.0028, avg_psnr: 26.2640, Time consumed:0.12min
-----------------------------------------------------------

Iter 248.449K-> avg_loss: 0.0012, avg_psnr: 29.3418, cur_loss: 0.0012, cur_psnr: 29.3418, LR= 1.40000e-04, index: [872],
Iter 248.649K-> avg_loss: 0.0025, avg_psnr: 27.2702, cur_loss: 0.0058, cur_psnr: 22.3628, LR= 1.40000e-04, index: [4765],
Iter 248.849K-> avg_loss: 0.0023, avg_psnr: 27.5540, cur_loss: 0.0008, cur_psnr: 31.1274, LR= 1.40000e-04, index: [1578],
Iter 249.049K-> avg_loss: 0.0023, avg_psnr: 27.5855, cur_loss: 0.0014, cur_psnr: 28.6282, LR= 1.40000e-04, index: [3017],
Iter 249.249K-> avg_loss: 0.0023, avg_psnr: 27.5864, cur_loss: 0.0015, cur_psnr: 28.2471, LR= 1.40000e-04, index: [3289],
Iter 249.449K-> avg_loss: 0.0023, avg_psnr: 27.5232, cur_loss: 0.0023, cur_psnr: 26.4704, LR= 1.40000e-04, index: [3412],
Iter 249.649K-> avg_loss: 0.0024, avg_psnr: 27.5371, cur_loss: 0.0027, cur_psnr: 25.7089, LR= 1.40000e-04, index: [770],
Iter 249.849K-> avg_loss: 0.0023, avg_psnr: 27.5958, cur_loss: 0.0048, cur_psnr: 23.2058, LR= 1.40000e-04, index: [3585],
Iter 250.049K-> avg_loss: 0.0023, avg_psnr: 27.6110, cur_loss: 0.0040, cur_psnr: 23.9262, LR= 1.40000e-04, index: [2743],
Iter 250.249K-> avg_loss: 0.0023, avg_psnr: 27.5785, cur_loss: 0.0019, cur_psnr: 27.1440, LR= 1.40000e-04, index: [2466],
Iter 250.449K-> avg_loss: 0.0023, avg_psnr: 27.5977, cur_loss: 0.0007, cur_psnr: 31.6545, LR= 1.40000e-04, index: [2927],
Iter 250.649K-> avg_loss: 0.0023, avg_psnr: 27.6111, cur_loss: 0.0027, cur_psnr: 25.6925, LR= 1.40000e-04, index: [4489],
Iter 250.849K-> avg_loss: 0.0023, avg_psnr: 27.6204, cur_loss: 0.0006, cur_psnr: 32.3319, LR= 1.40000e-04, index: [1724],
Iter 251.049K-> avg_loss: 0.0023, avg_psnr: 27.6419, cur_loss: 0.0016, cur_psnr: 27.9081, LR= 1.40000e-04, index: [1888],
Iter 251.249K-> avg_loss: 0.0023, avg_psnr: 27.6048, cur_loss: 0.0008, cur_psnr: 30.7309, LR= 1.40000e-04, index: [1787],
Iter 251.449K-> avg_loss: 0.0024, avg_psnr: 27.5699, cur_loss: 0.0051, cur_psnr: 22.9459, LR= 1.40000e-04, index: [788],
Iter 251.649K-> avg_loss: 0.0024, avg_psnr: 27.5746, cur_loss: 0.0016, cur_psnr: 27.9521, LR= 1.40000e-04, index: [4648],
Iter 251.849K-> avg_loss: 0.0024, avg_psnr: 27.5661, cur_loss: 0.0045, cur_psnr: 23.4790, LR= 1.40000e-04, index: [1111],
Iter 252.049K-> avg_loss: 0.0023, avg_psnr: 27.5968, cur_loss: 0.0061, cur_psnr: 22.1336, LR= 1.40000e-04, index: [4777],
Iter 252.249K-> avg_loss: 0.0023, avg_psnr: 27.5833, cur_loss: 0.0028, cur_psnr: 25.5110, LR= 1.40000e-04, index: [1514],
Iter 252.449K-> avg_loss: 0.0023, avg_psnr: 27.5861, cur_loss: 0.0023, cur_psnr: 26.4265, LR= 1.40000e-04, index: [1946],
Iter 252.649K-> avg_loss: 0.0023, avg_psnr: 27.5949, cur_loss: 0.0007, cur_psnr: 31.4001, LR= 1.40000e-04, index: [4103],
Iter 252.849K-> avg_loss: 0.0023, avg_psnr: 27.6161, cur_loss: 0.0041, cur_psnr: 23.8730, LR= 1.40000e-04, index: [1172],
Iter 253.049K-> avg_loss: 0.0023, avg_psnr: 27.6246, cur_loss: 0.0007, cur_psnr: 31.2593, LR= 1.40000e-04, index: [3013],
Iter 253.249K-> avg_loss: 0.0023, avg_psnr: 27.6141, cur_loss: 0.0007, cur_psnr: 31.5081, LR= 1.40000e-04, index: [612],
Iter 253.449K-> avg_loss: 0.0023, avg_psnr: 27.6086, cur_loss: 0.0017, cur_psnr: 27.6717, LR= 1.40000e-04, index: [133],
training epoch   49 consumed time : 3.62min
test-> epoch:   49, avg_loss: 0.0028, avg_psnr: 26.2470, Time consumed:0.12min
-----------------------------------------------------------

Iter 253.625K-> avg_loss: 0.0006, avg_psnr: 32.3027, cur_loss: 0.0006, cur_psnr: 32.3027, LR= 1.40000e-04, index: [1363],
Iter 253.825K-> avg_loss: 0.0021, avg_psnr: 28.3204, cur_loss: 0.0027, cur_psnr: 25.7647, LR= 1.40000e-04, index: [812],
Iter 254.025K-> avg_loss: 0.0024, avg_psnr: 27.7261, cur_loss: 0.0045, cur_psnr: 23.4632, LR= 1.40000e-04, index: [2085],
Iter 254.225K-> avg_loss: 0.0023, avg_psnr: 27.7235, cur_loss: 0.0007, cur_psnr: 31.7546, LR= 1.40000e-04, index: [5018],
Iter 254.425K-> avg_loss: 0.0024, avg_psnr: 27.6238, cur_loss: 0.0075, cur_psnr: 21.2449, LR= 1.40000e-04, index: [275],
Iter 254.625K-> avg_loss: 0.0024, avg_psnr: 27.6298, cur_loss: 0.0016, cur_psnr: 27.8896, LR= 1.40000e-04, index: [4272],
Iter 254.825K-> avg_loss: 0.0023, avg_psnr: 27.6679, cur_loss: 0.0042, cur_psnr: 23.8121, LR= 1.40000e-04, index: [3223],
Iter 255.025K-> avg_loss: 0.0023, avg_psnr: 27.6675, cur_loss: 0.0018, cur_psnr: 27.3680, LR= 1.40000e-04, index: [4424],
Iter 255.225K-> avg_loss: 0.0023, avg_psnr: 27.6649, cur_loss: 0.0072, cur_psnr: 21.4235, LR= 1.40000e-04, index: [279],
Iter 255.425K-> avg_loss: 0.0023, avg_psnr: 27.6702, cur_loss: 0.0034, cur_psnr: 24.7285, LR= 1.40000e-04, index: [60],
Iter 255.625K-> avg_loss: 0.0023, avg_psnr: 27.6843, cur_loss: 0.0008, cur_psnr: 30.7801, LR= 1.40000e-04, index: [786],
Iter 255.825K-> avg_loss: 0.0023, avg_psnr: 27.6876, cur_loss: 0.0007, cur_psnr: 31.7071, LR= 1.40000e-04, index: [3693],
Iter 256.025K-> avg_loss: 0.0023, avg_psnr: 27.6746, cur_loss: 0.0007, cur_psnr: 31.4883, LR= 1.40000e-04, index: [500],
Iter 256.225K-> avg_loss: 0.0023, avg_psnr: 27.6591, cur_loss: 0.0018, cur_psnr: 27.5688, LR= 1.40000e-04, index: [632],
Iter 256.425K-> avg_loss: 0.0023, avg_psnr: 27.6611, cur_loss: 0.0022, cur_psnr: 26.5537, LR= 1.40000e-04, index: [2946],
Iter 256.625K-> avg_loss: 0.0023, avg_psnr: 27.6526, cur_loss: 0.0013, cur_psnr: 28.7552, LR= 1.40000e-04, index: [4200],
Iter 256.825K-> avg_loss: 0.0023, avg_psnr: 27.6585, cur_loss: 0.0033, cur_psnr: 24.7608, LR= 1.40000e-04, index: [3181],
Iter 257.025K-> avg_loss: 0.0023, avg_psnr: 27.6799, cur_loss: 0.0005, cur_psnr: 32.7194, LR= 1.40000e-04, index: [2580],
Iter 257.225K-> avg_loss: 0.0023, avg_psnr: 27.6685, cur_loss: 0.0033, cur_psnr: 24.8476, LR= 1.40000e-04, index: [4882],
Iter 257.425K-> avg_loss: 0.0023, avg_psnr: 27.6865, cur_loss: 0.0020, cur_psnr: 27.0191, LR= 1.40000e-04, index: [1786],
Iter 257.625K-> avg_loss: 0.0023, avg_psnr: 27.6857, cur_loss: 0.0001, cur_psnr: 39.0816, LR= 1.40000e-04, index: [3194],
Iter 257.825K-> avg_loss: 0.0023, avg_psnr: 27.7015, cur_loss: 0.0011, cur_psnr: 29.6206, LR= 1.40000e-04, index: [3804],
Iter 258.025K-> avg_loss: 0.0023, avg_psnr: 27.7051, cur_loss: 0.0021, cur_psnr: 26.7421, LR= 1.40000e-04, index: [1739],
Iter 258.225K-> avg_loss: 0.0023, avg_psnr: 27.6910, cur_loss: 0.0050, cur_psnr: 23.0423, LR= 1.40000e-04, index: [4160],
Iter 258.425K-> avg_loss: 0.0023, avg_psnr: 27.6958, cur_loss: 0.0017, cur_psnr: 27.7470, LR= 1.40000e-04, index: [3368],
Iter 258.625K-> avg_loss: 0.0023, avg_psnr: 27.7026, cur_loss: 0.0045, cur_psnr: 23.5087, LR= 1.40000e-04, index: [4640],
training epoch   50 consumed time : 3.63min
test-> epoch:   50, avg_loss: 0.0028, avg_psnr: 26.2587, Time consumed:0.12min
-----------------------------------------------------------

Iter 258.801K-> avg_loss: 0.0006, avg_psnr: 32.1537, cur_loss: 0.0006, cur_psnr: 32.1537, LR= 1.40000e-04, index: [4365],
Iter 259.001K-> avg_loss: 0.0022, avg_psnr: 27.9004, cur_loss: 0.0029, cur_psnr: 25.3237, LR= 1.40000e-04, index: [824],
Iter 259.201K-> avg_loss: 0.0022, avg_psnr: 27.9527, cur_loss: 0.0042, cur_psnr: 23.8139, LR= 1.40000e-04, index: [5086],
Iter 259.401K-> avg_loss: 0.0022, avg_psnr: 27.9494, cur_loss: 0.0019, cur_psnr: 27.1551, LR= 1.40000e-04, index: [165],
Iter 259.601K-> avg_loss: 0.0023, avg_psnr: 27.8975, cur_loss: 0.0005, cur_psnr: 33.1907, LR= 1.40000e-04, index: [742],
Iter 259.801K-> avg_loss: 0.0022, avg_psnr: 27.9235, cur_loss: 0.0012, cur_psnr: 29.1627, LR= 1.40000e-04, index: [3628],
Iter 260.001K-> avg_loss: 0.0023, avg_psnr: 27.8796, cur_loss: 0.0023, cur_psnr: 26.3553, LR= 1.40000e-04, index: [455],
Iter 260.201K-> avg_loss: 0.0023, avg_psnr: 27.8106, cur_loss: 0.0036, cur_psnr: 24.4399, LR= 1.40000e-04, index: [147],
Iter 260.401K-> avg_loss: 0.0023, avg_psnr: 27.8033, cur_loss: 0.0034, cur_psnr: 24.6682, LR= 1.40000e-04, index: [5157],
Iter 260.601K-> avg_loss: 0.0023, avg_psnr: 27.7593, cur_loss: 0.0010, cur_psnr: 29.8597, LR= 1.40000e-04, index: [754],
Iter 260.801K-> avg_loss: 0.0023, avg_psnr: 27.7380, cur_loss: 0.0015, cur_psnr: 28.3396, LR= 1.40000e-04, index: [4864],
Iter 261.001K-> avg_loss: 0.0023, avg_psnr: 27.7445, cur_loss: 0.0014, cur_psnr: 28.4048, LR= 1.40000e-04, index: [3031],
Iter 261.201K-> avg_loss: 0.0023, avg_psnr: 27.7545, cur_loss: 0.0006, cur_psnr: 32.2920, LR= 1.40000e-04, index: [4836],
Iter 261.401K-> avg_loss: 0.0023, avg_psnr: 27.7218, cur_loss: 0.0043, cur_psnr: 23.6652, LR= 1.40000e-04, index: [5141],
Iter 261.601K-> avg_loss: 0.0023, avg_psnr: 27.7014, cur_loss: 0.0040, cur_psnr: 23.9894, LR= 1.40000e-04, index: [2206],
Iter 261.801K-> avg_loss: 0.0023, avg_psnr: 27.6935, cur_loss: 0.0034, cur_psnr: 24.7437, LR= 1.40000e-04, index: [1133],
Iter 262.001K-> avg_loss: 0.0023, avg_psnr: 27.6947, cur_loss: 0.0018, cur_psnr: 27.4221, LR= 1.40000e-04, index: [3265],
Iter 262.201K-> avg_loss: 0.0023, avg_psnr: 27.6819, cur_loss: 0.0027, cur_psnr: 25.6312, LR= 1.40000e-04, index: [3776],
Iter 262.401K-> avg_loss: 0.0023, avg_psnr: 27.6816, cur_loss: 0.0006, cur_psnr: 32.5674, LR= 1.40000e-04, index: [3894],
Iter 262.601K-> avg_loss: 0.0023, avg_psnr: 27.6686, cur_loss: 0.0026, cur_psnr: 25.9010, LR= 1.40000e-04, index: [1549],
Iter 262.801K-> avg_loss: 0.0023, avg_psnr: 27.6645, cur_loss: 0.0020, cur_psnr: 26.9379, LR= 1.40000e-04, index: [3544],
Iter 263.001K-> avg_loss: 0.0023, avg_psnr: 27.6777, cur_loss: 0.0013, cur_psnr: 28.7144, LR= 1.40000e-04, index: [2640],
Iter 263.201K-> avg_loss: 0.0023, avg_psnr: 27.6738, cur_loss: 0.0014, cur_psnr: 28.6378, LR= 1.40000e-04, index: [2810],
Iter 263.401K-> avg_loss: 0.0023, avg_psnr: 27.6669, cur_loss: 0.0007, cur_psnr: 31.8256, LR= 1.40000e-04, index: [1917],
Iter 263.601K-> avg_loss: 0.0023, avg_psnr: 27.6774, cur_loss: 0.0020, cur_psnr: 26.9296, LR= 1.40000e-04, index: [4952],
Iter 263.801K-> avg_loss: 0.0023, avg_psnr: 27.6754, cur_loss: 0.0014, cur_psnr: 28.3951, LR= 1.40000e-04, index: [1286],
training epoch   51 consumed time : 3.62min
test-> epoch:   51, avg_loss: 0.0028, avg_psnr: 26.2586, Time consumed:0.12min
-----------------------------------------------------------

Iter 263.977K-> avg_loss: 0.0018, avg_psnr: 27.4963, cur_loss: 0.0018, cur_psnr: 27.4963, LR= 1.40000e-04, index: [4429],
Iter 264.177K-> avg_loss: 0.0023, avg_psnr: 27.8307, cur_loss: 0.0019, cur_psnr: 27.3069, LR= 1.40000e-04, index: [4864],
Iter 264.377K-> avg_loss: 0.0024, avg_psnr: 27.6399, cur_loss: 0.0019, cur_psnr: 27.2463, LR= 1.40000e-04, index: [3533],
Iter 264.577K-> avg_loss: 0.0023, avg_psnr: 27.6642, cur_loss: 0.0014, cur_psnr: 28.6189, LR= 1.40000e-04, index: [641],
Iter 264.777K-> avg_loss: 0.0024, avg_psnr: 27.6320, cur_loss: 0.0025, cur_psnr: 25.9402, LR= 1.40000e-04, index: [1333],
Iter 264.977K-> avg_loss: 0.0023, avg_psnr: 27.6523, cur_loss: 0.0002, cur_psnr: 36.6206, LR= 1.40000e-04, index: [3933],
Iter 265.177K-> avg_loss: 0.0023, avg_psnr: 27.6264, cur_loss: 0.0012, cur_psnr: 29.1679, LR= 1.40000e-04, index: [1101],
